gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,pagerank,hub,authority,betweenness,seed_payers,seeds_2hop,upstream_seeds,cycles,in_core,fast_share,max_payers_day,active_days
100000007594394100,consolidator,0.75,17,0.7231,"получает от 6 разных плательщиков (6 переводов, 395 385 ₸), отдал дальше 854% полученного; до 2 плательщиков в один день",2,False,False,6,1,395385.0,3376312.0,6,40,8.539302199122375,0.0004055854787031871,0.0012614185857250486,0.004408816306305636,3.6199495962304385e-05,0,1,9,1,False,0.4527164551143378,2,19
100000004221668100,consolidator,0.65,26,0.7231,"получает от 4 разных плательщиков (8 переводов, 1 128 300 ₸), отдал дальше 65% полученного",2,False,False,4,3,1128300.0,731440.0,8,10,0.6482673047948241,0.0030901749053247364,7.694746733690466e-298,2.9664715906839753e-05,4.5573775819030105e-06,0,1,1,3,False,0.9841408727988625,1,13
100000007629096100,consolidator,0.65,7,0.7227,"получает от 4 разных плательщиков (5 переводов, 1 075 170 ₸), отдал дальше 71% полученного; до 2 плательщиков в один день",2,False,False,4,1,1075170.0,765205.0,5,5,0.7117060557865268,0.0024724059471072494,0.00010197759638234088,0.00028463488259411636,1.525730755680573e-05,0,1,7,1,False,0.9346122934377062,2,7
100000005578559100,distributor,0.71,9,0.722,"веер: 23 переводов на 21 разных получателей, 893 164 ₸; получил от 2 плательщиков",2,False,False,2,21,131000.0,893163.67,2,23,6.818043282442749,0.0003910151132301349,3.437992969466377e-05,2.1410008393477952e-06,0.0009667514112443349,0,1,7,1,True,0.4550061916423448,1,12
100000003635170100,consolidator,0.6,34,0.7207,"получает от 3 разных плательщиков (13 переводов, 268 500 ₸), отдал дальше 94% полученного; до 2 плательщиков в один день",1,False,False,3,4,268500.0,253500.0,13,10,0.9441340782122905,0.0011481911115018492,3.051713961844859e-281,0.0001247951629089765,0.00018804136196634596,1,2,8,2,False,1.0,2,14
100000003854444100,distributor,0.64,17,0.7197,"веер: 14 переводов на 14 разных получателей, 2 322 909 ₸; получил от 1 плательщиков",2,False,False,1,14,210000.0,2322909.0,4,14,11.061471428571428,0.00046676162714719263,0.004533216069314704,9.023756758629543e-290,0.0010752598119040178,0,1,7,0,True,0.7448307273337009,1,10
100000005704413100,distributor,0.82,9,0.7192,"веер: 35 переводов на 32 разных получателей, 1 363 593 ₸; получил от 3 плательщиков",3,False,False,3,32,97834.67,1363593.0,4,35,13.9377278014021,0.0005996888032985918,0.00014800832457958856,2.3762159558190916e-06,0.002562756260543509,0,0,7,3,True,0.44522449147216214,2,12
100000002894076100,consolidator,0.75,8,0.7187,"получает от 4 разных плательщиков (6 переводов, 1 122 782 ₸), отдал дальше 0% полученного; до 3 плательщиков в один день",1,False,False,4,0,1122782.0,0.0,6,0,0.0,0.00038267994337591544,0.0,0.00013028097151479494,0.0,2,3,10,0,False,0.0,3,3
100000004159526100,consolidator,0.65,14,0.7183,"получает от 4 разных плательщиков (4 переводов, 275 037 ₸), отдал дальше 25% полученного; до 2 плательщиков в один день",1,False,False,4,4,275037.0,68000.0,4,6,0.24723946232688693,0.0008532026216190936,1.5362965042255266e-289,5.2398962264355216e-05,9.788454458522118e-05,1,2,8,1,False,0.4411764705882353,2,7
100000003016635100,coordinator,1.0,4,0.7176,"seed; собирает от 8 плательщ. (586 981 ₸), раздаёт 73 получ. (9 414 081 ₸); 0 seed в 2 шагах выше; в кольце возвратных потоков (19 циклов)",0,True,False,8,73,586981.0,9414081.0,36,151,16.038135817002594,0.0011896363343877673,0.01584259467759334,1.2490790524899619e-05,0.007215469082446287,0,0,6,19,True,0.9350810769527053,3,21
100000008413748100,distributor,0.68,16,0.7161,"веер: 21 переводов на 18 разных получателей, 1 377 320 ₸; получил от 2 плательщиков",2,False,False,2,18,26480.0,1377320.22,2,21,52.01360347432024,0.00039089149206356923,0.025000180470340697,2.0462099718630714e-05,0.0006247167830790698,0,1,7,85,True,0.3328092576757495,2,5
100000006866783100,coordinator,1.0,2,0.7138,"seed; собирает от 13 плательщ. (838 812 ₸), раздаёт 67 получ. (3 948 037 ₸); 0 seed в 2 шагах выше; в кольце возвратных потоков (886 циклов)",0,True,False,13,67,838812.0,3948037.0,31,90,4.706700667133994,0.0008703719471294018,0.11545872381144652,0.0006837652487614569,0.006045225264012875,0,0,6,886,True,1.0,5,16
100000002605308100,consolidator,0.6,14,0.7104,"получает от 3 разных плательщиков (7 переводов, 2 569 522 ₸), отдал дальше 0% полученного",2,False,False,3,0,2569521.84,0.0,7,0,0.0,0.0008849814697633089,0.0,6.406072749601766e-08,0.0,0,2,11,0,False,0.0,1,3
100000008304139100,distributor,0.74,3,0.7102,"веер: 43 переводов на 24 разных получателей, 1 692 997 ₸; получил от 4 плательщиков",1,False,False,4,24,189329.75,1692997.0,4,43,8.942054801213228,0.0003136180059586537,0.007628711545091382,0.005756709480430894,0.0013103045314002593,1,1,7,290,True,0.28186700862435077,1,24
100000008144528100,consolidator,0.7,4,0.7061,"получает от 5 разных плательщиков (13 переводов, 1 068 203 ₸), отдал дальше 0% полученного; до 2 плательщиков в один день",2,False,False,5,0,1068202.6,0.0,13,0,0.0,0.001055538276590802,0.0,5.4377749993952505e-06,0.0,0,1,7,0,False,0.0,2,4
100000008546855100,consolidator,0.85,17,0.7057,"получает от 6 разных плательщиков (8 переводов, 71 790 ₸), отдал дальше 14% полученного; до 5 плательщиков в один день",2,False,False,6,2,71790.0,10000.0,8,2,0.1392951664577239,0.0014269758891576917,0.0,0.00020714167762174503,5.8849614861964964e-05,0,1,7,2,False,1.0,5,3
100000002175422100,consolidator,0.6,32,0.7037,"получает от 3 разных плательщиков (5 переводов, 68 500 ₸), отдал дальше 2367% полученного; до 2 плательщиков в один день",2,False,False,3,6,68500.0,1621188.0,5,14,23.66697810218978,0.0008458861317816028,0.00254741990800444,4.707131287209005e-295,0.00015871562796105702,0,1,7,3,False,0.497282239937626,2,11
100000000706545100,consolidator,0.6,4,0.703,"получает от 3 разных плательщиков (8 переводов, 1 070 300 ₸), отдал дальше 7% полученного",1,False,False,3,1,1070300.0,75800.0,8,3,0.07082126506586939,0.0032266260404967403,0.0,0.00032227299707843617,1.9616538287321655e-05,1,1,7,1,False,0.0,1,9
100000002731501100,consolidator,0.7,25,0.7017,"получает от 3 разных плательщиков (7 переводов, 570 370 ₸), отдал дальше 146% полученного; до 3 плательщиков в один день",1,False,False,3,7,570370.0,833960.0,7,20,1.4621386117783193,0.0004855839777590129,1.1578010597051478e-178,6.38373224061603e-179,4.4583041562094666e-06,1,1,1,14,False,0.32975202647609,3,17
100000008324800100,consolidator,0.6,70,0.6981,"получает от 3 разных плательщиков (17 переводов, 526 500 ₸), отдал дальше 97% полученного; до 2 плательщиков в один день",2,False,False,3,1,526500.0,511000.0,17,13,0.9705603038936372,0.0018517826355651504,0.0,0.00310698654824192,1.922024458454748e-05,0,1,7,1,False,1.0,2,8
100000008748914100,distributor,0.63,3,0.6952,"веер: 21 переводов на 13 разных получателей, 4 471 847 ₸; получил от 2 плательщиков",1,False,False,2,13,180000.0,4471847.0,9,21,24.843594444444445,0.0007908267344260672,0.0033332683920848723,0.0,0.0006406087705344536,1,1,1,1,False,0.4959248382156187,1,9
100000007382543100,consolidator,0.6,29,0.6947,"получает от 3 разных плательщиков (3 переводов, 218 000 ₸), отдал дальше 196% полученного",2,False,False,3,5,218000.0,427000.0,3,8,1.9587155963302751,0.0011904909010560457,6.211515022315557e-271,3.709399580701474e-09,0.0002444770806890915,0,1,7,2,False,0.234192037470726,1,9
100000008213966100,consolidator,0.6,29,0.6944,"получает от 3 разных плательщиков (7 переводов, 187 004 ₸), отдал дальше 234% полученного",2,False,False,3,1,187004.0,436900.0,7,8,2.336313661739856,0.0019335519524195824,0.0,1.2329059644851427e-256,4.319601360238506e-05,0,1,7,1,False,0.8498512245365072,1,7
100000008560717100,consolidator,0.8,6,0.6943,"получает от 7 разных плательщиков (9 переводов, 529 000 ₸), отдал дальше 5% полученного; до 2 плательщиков в один день",1,False,False,7,1,529000.0,25000.0,9,1,0.04725897920604915,0.0003308341565552128,0.0,0.01233779633246614,1.922024458454748e-05,1,1,7,0,False,0.0,2,8
100000002733905100,consolidator,0.6,1,0.694,"получает от 3 разных плательщиков (5 переводов, 100 000 ₸), отдал дальше 718% полученного; до 2 плательщиков в один день",2,False,False,3,2,100000.0,717839.0,5,3,7.17839,0.0029169603294352297,3.300043693840602e-13,7.753396952778706e-13,1.7833216624837866e-06,0,1,1,2,False,0.3273714579453053,2,5
100000005242320100,distributor,0.71,13,0.6924,"веер: 29 переводов на 21 разных получателей, 8 936 295 ₸; получил от 2 плательщиков",2,False,False,2,21,365700.0,8936295.0,2,29,24.43613617719442,0.000500124131418561,2.035924528607255e-05,4.5210117239422983e-07,2.9722027708063113e-05,0,1,2,0,False,0.19270178524768933,1,16
100000008736940100,consolidator,0.6,44,0.6884,"получает от 3 разных плательщиков (13 переводов, 451 090 ₸), отдал дальше 40% полученного; до 2 плательщиков в один день",1,False,False,3,3,451090.0,182100.0,13,6,0.40368884258130305,0.0024141567490764664,8.027279124223243e-220,6.780056539704108e-220,7.925874055483496e-07,1,1,1,11,False,1.0,2,7
100000008489922100,distributor,0.86,5,0.6869,"веер: 41 переводов на 36 разных получателей, 3 789 900 ₸; получил от 3 плательщиков",3,False,False,3,36,262010.0,3789900.0,5,41,14.464715087210411,0.0005858952858663094,6.847779925443849e-05,3.846397730343789e-06,0.0008721882963004519,0,0,8,6,False,0.2690572310615056,2,15
100000001072022100,consolidator,0.6,3,0.6866,"получает от 3 разных плательщиков (6 переводов, 1 684 000 ₸), отдал дальше 0% полученного; до 2 плательщиков в один день",1,False,False,3,0,1684000.0,0.0,6,0,0.0,0.0005021346766292359,0.0,0.0034634604826792375,0.0,1,3,10,0,False,0.0,2,3
100000001526235100,consolidator,0.6,27,0.6866,"получает от 3 разных плательщиков (4 переводов, 82 000 ₸), отдал дальше 528% полученного",2,False,False,3,8,82000.0,432750.0,4,9,5.277439024390244,0.0008778562267377687,0.00013418598689634488,2.0990113494022816e-08,0.0002566001725462782,0,1,7,3,False,0.1346042749855575,1,11
100000002603769100,consolidator,0.6,2,0.686,"получает от 3 разных плательщиков (3 переводов, 1 185 368 ₸), отдал дальше 0% полученного",1,False,False,3,0,1185368.0,0.0,3,0,0.0,0.0005415388680707105,0.0,0.0033208800765083656,0.0,1,2,7,0,False,0.0,1,3
